Customer_ID,Age,Gender,Membership_Type,Credit_Card_Open_Date,Credit_Card_Closed_Date,Credit_Card_Limit,Credit_Card_APR
39154,35,Female,Non-Prime,2024-08-08,,139000,29.85
47565,48,Female,Prime,2026-06-30,,157000,31.92
22518,27,Male,Non-Prime,2022-10-14,,201000,28.01
11349,44,Male,Prime,2024-03-06,,206000,34.58
82522,50,Female,Non-Prime,2025-06-04,,261000,34.64
41920,49,Male,Non-Prime,2021-09-07,,258000,32.97
95640,35,Female,Prime,2024-03-05,,216000,30.96
95008,44,Male,Prime,2024-04-18,,256000,29.25
25663,59,Male,Non-Prime,2026-01-28,,138000,31.45
22036,30,Male,Non-Prime,2025-07-19,,110000,33.54
24564,48,Female,Non-Prime,2023-02-01,,275000,32.24
31587,36,Male,Non-Prime,,,,
40586,23,Male,Non-Prime,2023-10-17,,149000,33.95
32261,38,Male,Prime,2024-11-08,,239000,30.19
23896,51,Female,Non-Prime,2026-07-31,,182000,34.02
84178,20,Male,Prime,2023-07-27,,275000,31.08
17251,55,Male,Prime,2023-10-09,2026-03-28,160000,28.02
18375,32,Male,Prime,2022-01-01,,102000,33.12
96387,55,Male,Non-Prime,2025-12-10,,160000,34.14
52813,40,Male,Non-Prime,,,,
31297,29,Male,Prime,2025-02-02,,175000,31.18
78362,52,Male,Non-Prime,2024-01-10,,207000,33.64
51608,32,Male,Non-Prime,2021-11-29,,275000,34.19
54008,42,Male,Prime,2022-05-15,,282000,34.82
51808,49,Female,Prime,2024-05-21,,153000,30.42
46410,39,Male,Prime,2024-05-16,,192000,32.16
80365,42,Male,Prime,2026-04-25,,210000,33.76
15579,24,Female,Non-Prime,2022-03-13,,290000,31.72
62700,54,Male,Prime,2024-02-10,2025-10-27,300000,31.23
96542,30,Male,Prime,2024-02-27,,147000,32
61323,53,Female,Prime,2025-01-24,2025-11-08,245000,30.5
15548,31,Male,Prime,2025-11-11,,176000,29.34
86339,46,Male,Prime,,,,
72434,53,Male,Prime,2026-01-14,2026-06-13,102000,32.27
70330,22,Male,Non-Prime,,,,
39276,37,Male,Prime,2024-02-23,,198000,34.18
66720,43,Male,Prime,2022-06-14,,105000,29.56
53102,30,Male,Non-Prime,2024-01-06,,237000,30.17
45526,22,Female,Non-Prime,2023-06-07,2024-08-09,159000,34.79
44292,39,Male,Non-Prime,2024-02-27,,212000,31.89
21313,47,Male,Non-Prime,2026-01-21,,160000,30.43
83977,35,Female,Non-Prime,2023-03-15,,133000,34.03
67921,51,Male,Non-Prime,2024-07-27,,181000,33.2
96782,32,Female,Non-Prime,2024-12-28,2025-10-09,146000,32.01
55275,33,Male,Non-Prime,,,,
24107,41,Female,Non-Prime,2023-03-29,,140000,28.66
47022,25,Male,Prime,2021-10-26,2023-08-23,202000,30.76
94123,21,Female,Prime,2023-04-12,,131000,33.67
64831,51,Male,Non-Prime,2026-03-24,,234000,30.7
28248,28,Female,Prime,,,,
50249,53,Male,Non-Prime,2025-05-05,2025-07-19,122000,29.07
45718,19,Male,Prime,2026-06-17,,194000,30.36
94844,40,Female,Prime,2023-05-06,,114000,30.98
18183,29,Male,Non-Prime,2022-07-26,,220000,32.81
14164,29,Female,Prime,2023-03-06,,153000,29.37
51515,39,Male,Non-Prime,2026-06-23,,206000,28.07
61518,27,Male,Prime,2021-11-12,,203000,34.84
19140,36,Male,Non-Prime,2026-01-20,2026-04-01,285000,34.29
31840,56,Male,Non-Prime,2022-05-04,,210000,30.1
81855,55,Male,Prime,,,,
31824,23,Male,Prime,2025-08-27,,180000,31.42
92684,58,Male,Prime,2024-03-21,,290000,34.08
53294,22,Female,Non-Prime,,,,
98682,44,Male,Prime,,,,
31270,50,Male,Prime,2024-06-20,,269000,34.38
47715,57,Male,Non-Prime,2021-10-31,,186000,31.96
37008,39,Male,Non-Prime,2023-10-20,2025-06-16,266000,30
37697,40,Male,Non-Prime,2026-07-13,,265000,31.49
44211,33,Male,Non-Prime,,,,
10460,27,Male,Prime,,,,
75144,60,Male,Prime,,,,
35691,60,Male,Non-Prime,2025-06-25,,159000,34.27
92110,34,Male,Prime,2023-10-16,2024-08-17,159000,30.61
41413,57,Female,Prime,2024-05-20,,245000,31.14
84645,36,Male,Prime,2025-11-23,,146000,32.75
45487,36,Female,Prime,2022-07-23,,100000,28.78
97296,55,Male,Non-Prime,,,,
56114,32,Female,Prime,2025-03-10,,134000,29.05
93192,53,Female,Non-Prime,2023-08-20,,121000,33.94
43824,38,Male,Non-Prime,2026-03-30,2026-04-05,148000,34.6
14560,25,Male,Non-Prime,2025-04-07,,176000,28.99
19683,43,Male,Prime,2026-03-15,,195000,32.67
43968,20,Male,Prime,2022-11-04,,109000,32.46
32609,36,Male,Non-Prime,2025-06-29,,294000,33.32
46407,49,Female,Non-Prime,2021-11-09,,243000,32.87
19342,42,Female,Prime,2025-05-09,,165000,29.52
57875,45,Male,Prime,2024-11-11,,164000,30.04
58337,44,Male,Prime,2023-11-17,,190000,29.16
94955,38,Male,Prime,2026-07-17,,225000,34.45
26993,39,Male,Non-Prime,2026-04-30,,129000,31.65
67486,21,Female,Prime,,,,
17339,46,Male,Prime,2024-08-24,,272000,31.15
40381,47,Male,Prime,2024-08-29,,151000,31.87
75564,60,Male,Non-Prime,,,,
34880,19,Male,Non-Prime,2024-04-10,,274000,33.58
62702,42,Female,Prime,2026-05-19,,233000,29.62
79595,26,Male,Prime,2023-06-26,,168000,30.02
23190,22,Female,Non-Prime,2021-09-24,,237000,28.68
90520,33,Male,Prime,2022-06-10,,104000,33.64
78630,23,Male,Non-Prime,2022-09-15,2024-01-10,247000,33.56
74536,21,Male,Non-Prime,,,,
80002,27,Male,Prime,2021-11-10,,263000,29.8
47095,33,Male,Prime,2025-10-04,,291000,31.15
32227,20,Male,Prime,2023-03-07,,285000,31.79
20540,33,Male,Non-Prime,2024-10-16,2025-01-18,282000,31.66
83073,48,Female,Non-Prime,2022-09-09,,202000,34.88
85958,30,Male,Non-Prime,2021-09-18,,172000,33.35
80157,33,Female,Prime,2026-05-30,,193000,28.79
66717,59,Female,Prime,2026-03-10,2026-03-21,238000,30.05
52327,60,Female,Non-Prime,2022-09-07,2025-05-23,277000,30.42
64522,28,Male,Prime,2022-08-27,2023-10-20,141000,30.21
77051,60,Male,Non-Prime,2024-06-29,2026-07-06,284000,33.5
67025,51,Male,Non-Prime,2025-11-07,,263000,30.52
71615,45,Male,Non-Prime,2024-06-24,,296000,31.45
18063,43,Male,Prime,2024-06-17,2025-12-25,276000,31.73
67715,22,Female,Non-Prime,2022-07-20,,156000,29.89
64536,44,Male,Non-Prime,2022-02-17,2024-03-11,121000,30.26
54242,39,Male,Non-Prime,,,,
21967,32,Male,Prime,,,,
31479,19,Male,Prime,2024-05-16,,223000,28.26
94179,24,Female,Non-Prime,2023-03-03,2023-05-11,261000,32.24
70667,34,Female,Prime,2022-01-29,,280000,32.43
20852,30,Male,Non-Prime,2021-11-02,,225000,33.16
23343,37,Male,Prime,2026-04-03,2026-06-30,101000,32.86
94707,46,Male,Non-Prime,2023-09-19,,137000,34.14
21409,34,Female,Prime,2022-03-18,,120000,28.55
26341,60,Male,Non-Prime,2023-01-21,,173000,30.72
97715,30,Male,Prime,,,,
86522,42,Female,Non-Prime,2022-07-14,,109000,33.93
49315,36,Male,Prime,2025-07-11,,170000,29.85
19165,19,Female,Prime,2026-04-05,2026-04-28,136000,32.1
26870,23,Male,Non-Prime,2023-02-27,,229000,29.27
51512,43,Male,Prime,,,,
71590,37,Male,Non-Prime,2021-12-30,,199000,33.11
52096,22,Female,Prime,,,,
62574,35,Female,Prime,2023-09-19,,291000,32.37
41083,51,Male,Prime,2022-10-12,,143000,31.57
10219,29,Female,Prime,2023-10-20,,203000,29.81
79405,34,Male,Prime,2023-04-28,,247000,34.25
51396,25,Male,Prime,2025-08-22,,211000,29.03
15256,38,Male,Prime,,,,
49908,33,Male,Prime,2024-12-19,,176000,32.08
71740,23,Male,Non-Prime,2024-03-20,2024-12-17,193000,33.76
54521,47,Male,Non-Prime,2024-06-01,,118000,29.05
65697,36,Male,Prime,2025-12-08,2026-05-07,222000,32.26
80807,38,Male,Non-Prime,2025-07-08,2026-02-17,158000,28.05
13507,42,Male,Prime,2022-10-18,,132000,33.76
13855,36,Male,Prime,2023-11-23,,209000,29.64
19242,42,Male,Non-Prime,2025-01-25,,206000,33.05
11583,33,Male,Prime,2026-07-06,2026-07-10,115000,32.21
31615,43,Male,Prime,,,,
89890,42,Male,Prime,,,,
83247,51,Male,Non-Prime,2021-11-20,,138000,29.87
39822,23,Male,Prime,,,,
64060,18,Male,Prime,2022-12-07,,244000,31.37
47004,48,Female,Prime,,,,
34049,52,Male,Prime,2024-07-13,,179000,28.33
42608,36,Male,Non-Prime,2022-01-24,2025-12-28,164000,28.05
46569,38,Male,Non-Prime,,,,
83304,27,Male,Prime,2026-06-05,,288000,33.07
47316,37,Male,Prime,2024-10-31,,234000,33.48
42587,33,Female,Prime,2023-09-17,,115000,34.41
42345,23,Male,Non-Prime,2023-07-28,,192000,34.89
24283,40,Male,Prime,2021-11-06,,278000,28.68
91921,32,Male,Non-Prime,2021-11-16,,119000,29.11
85416,37,Male,Prime,2025-03-30,,298000,29.32
24531,24,Female,Prime,2023-09-30,,290000,33.73
12180,50,Male,Non-Prime,2021-11-08,,116000,30.49
58532,22,Male,Prime,2025-11-20,,287000,32.15
72066,26,Male,Non-Prime,2022-03-11,2023-05-27,173000,33.99
19169,38,Male,Non-Prime,,,,
79299,45,Male,Prime,2022-08-07,,184000,28.46
99751,36,Male,Prime,2026-02-27,,188000,31.12
65375,58,Male,Prime,2024-05-26,2026-01-31,227000,28.47
66048,32,Male,Non-Prime,2026-01-27,2026-07-19,255000,31.35
71283,49,Female,Non-Prime,2022-04-06,,107000,29.54
72414,52,Female,Non-Prime,2024-03-16,,219000,28.01
34891,54,Male,Prime,2026-04-07,,137000,33.69
66868,39,Male,Prime,2023-05-31,,169000,34.79
34808,55,Male,Non-Prime,,,,
50413,44,Male,Non-Prime,,,,
15843,58,Male,Prime,2022-06-25,,167000,33.8
48540,47,Male,Non-Prime,2026-07-31,,121000,32.75
71043,46,Male,Non-Prime,2025-05-19,,129000,33.6
65003,34,Female,Non-Prime,2021-10-10,,107000,33.92
94127,33,Male,Prime,2025-07-11,2025-11-18,194000,34.86
70748,39,Male,Prime,,,,
50665,50,Female,Prime,2023-02-16,,123000,33.39
13537,38,Female,Non-Prime,2024-06-02,,289000,33.14
19351,31,Female,Prime,2023-04-23,,247000,30.01
40404,34,Male,Prime,2022-09-20,,227000,30.75
15219,38,Male,Non-Prime,2025-02-05,,229000,29.24
83059,45,Male,Non-Prime,2024-01-01,2025-07-12,265000,34.39
36869,35,Female,Prime,2022-07-13,,121000,34.16
99823,41,Female,Prime,2024-08-17,,201000,32.3
27961,22,Female,Non-Prime,2024-10-14,,239000,31.58
32959,40,Male,Non-Prime,2022-11-27,,217000,29.63
94518,44,Male,Non-Prime,2024-12-12,,267000,33.53
69562,57,Female,Prime,2023-12-22,,114000,28.06
24607,34,Female,Prime,2022-06-06,,238000,31.24
55653,34,Female,Non-Prime,2026-04-12,,207000,34.02
60504,24,Female,Non-Prime,2024-05-29,,176000,32.33
77243,39,Male,Prime,2024-12-15,2025-03-26,168000,32.45
25206,36,Male,Non-Prime,2021-11-07,,224000,28.49
11818,34,Male,Non-Prime,2024-05-17,,278000,30.01
55674,25,Male,Prime,2022-03-02,,199000,32.72
41861,50,Male,Non-Prime,2022-02-16,,265000,28.35
96122,30,Male,Prime,,,,
93495,42,Male,Prime,,,,
75569,35,Male,Prime,2022-11-19,,112000,31.49
65656,40,Male,Prime,,,,
94505,59,Male,Prime,2026-06-15,,176000,31.18
17475,39,Male,Non-Prime,2025-06-20,,167000,31.83
18817,30,Male,Non-Prime,2023-07-15,,244000,28.9
49505,43,Male,Prime,2022-09-23,,249000,29.26
59124,44,Male,Prime,,,,
83360,54,Male,Prime,2023-03-21,,144000,31.22
23756,20,Male,Prime,2024-10-02,,155000,30.49
19672,45,Male,Non-Prime,,,,
94248,49,Female,Prime,2021-12-09,,129000,29.22
13147,35,Female,Prime,2024-12-24,,127000,29.68
85445,34,Female,Non-Prime,2026-01-14,,289000,31.61
47057,21,Male,Non-Prime,2025-06-04,2026-01-25,261000,30.51
43198,55,Male,Prime,2021-09-03,2025-04-05,136000,31.33
63116,40,Male,Prime,,,,
55011,22,Female,Non-Prime,2023-06-11,,171000,29.1
74705,26,Female,Non-Prime,2023-08-27,,258000,30.69
30429,43,Male,Non-Prime,2024-03-03,2026-04-23,202000,30.65
54902,36,Male,Prime,2026-04-10,2026-04-23,126000,34.18
65945,29,Male,Non-Prime,2022-03-05,,248000,28.23
13292,28,Female,Non-Prime,,,,
45235,34,Female,Non-Prime,2023-11-01,,153000,34.7
12173,28,Female,Prime,2025-10-26,,175000,31.8
77738,29,Female,Non-Prime,2025-12-08,,200000,33.03
50052,38,Male,Prime,2025-05-11,,169000,34.55
29037,45,Male,Prime,,,,
18069,44,Male,Prime,2025-08-06,,180000,30.21
68294,41,Female,Prime,2021-08-31,,104000,28.78
68960,27,Male,Prime,2026-04-04,2026-06-30,254000,31.95
14411,40,Male,Non-Prime,2026-07-01,2026-07-28,134000,29.12
34788,28,Male,Non-Prime,2025-10-12,,109000,34.52
94435,27,Male,Prime,2023-04-28,,231000,31.02
59885,34,Female,Non-Prime,,,,
40757,28,Male,Prime,,,,
75486,39,Male,Non-Prime,2025-04-11,,199000,32.86
41466,28,Female,Prime,2025-06-07,,141000,32.53
48026,30,Male,Prime,2023-11-07,2025-09-03,247000,30.8
11018,40,Male,Non-Prime,2021-11-13,,240000,34.29
81597,57,Female,Prime,,,,
89804,53,Female,Prime,2026-02-21,,281000,29.39
10222,20,Male,Prime,,,,
76059,54,Male,Non-Prime,2022-03-30,,297000,31.09
80551,32,Male,Prime,2022-10-26,,272000,29.46
17029,38,Male,Prime,2023-12-22,,238000,30.55
81588,30,Male,Prime,2024-03-13,,288000,32.29
82295,28,Male,Prime,,,,
41273,50,Male,Prime,2026-07-22,,138000,32.45
46916,36,Male,Non-Prime,2026-06-26,,188000,32.63
48520,54,Male,Prime,2024-08-24,2025-07-06,114000,28.86
97952,40,Male,Prime,2025-01-02,,178000,30.2
59943,42,Male,Prime,2021-09-21,,248000,33.24
88262,31,Female,Non-Prime,2024-04-18,,177000,32.55
24267,40,Male,Prime,2022-03-18,2023-10-28,166000,28.62
83022,54,Female,Non-Prime,2023-03-16,,219000,30.21
75081,24,Male,Prime,2022-12-04,,274000,34.52
95735,58,Male,Non-Prime,2023-03-18,,110000,34.03
12556,50,Female,Prime,2026-07-10,,177000,32.69
45799,60,Male,Prime,2026-07-28,,132000,28.51
92369,23,Male,Non-Prime,2024-04-19,,239000,32.25
67078,22,Female,Non-Prime,2026-03-27,2026-06-18,121000,28.09
31022,19,Male,Non-Prime,2023-06-07,,233000,32.63
72822,43,Male,Prime,2026-01-08,,157000,33.12
15480,48,Female,Prime,,,,
36077,43,Male,Non-Prime,2024-11-27,2026-07-14,287000,28.03
12873,41,Female,Prime,2026-05-21,2026-06-27,104000,32.67
26861,34,Female,Prime,2024-04-10,,188000,33.74
42659,48,Female,Non-Prime,2024-08-19,2025-03-16,104000,32.1
89170,32,Female,Prime,2024-07-12,2024-12-18,197000,32.96
56392,27,Male,Prime,2024-02-26,,200000,28.63
36891,47,Male,Non-Prime,2026-04-18,2026-07-26,164000,33.01
56047,41,Female,Non-Prime,2024-05-10,,126000,32.3
16537,33,Female,Prime,2024-09-28,,175000,30.32
73309,60,Male,Prime,2024-03-27,,234000,32.8
75345,22,Male,Prime,,,,
72566,39,Male,Prime,2022-04-25,,206000,32.2
81803,54,Male,Non-Prime,2026-04-08,2026-07-22,218000,29.28
96388,26,Male,Prime,2026-04-04,,140000,30.07
46627,37,Male,Prime,2022-12-11,2024-11-27,157000,34.94
23122,54,Female,Prime,,,,
47898,29,Male,Prime,2024-01-27,,150000,28.42
73134,22,Male,Prime,2024-04-09,,145000,34.29
51268,26,Male,Prime,2025-06-13,,204000,29.21
79210,32,Female,Non-Prime,2022-06-03,,213000,30.82
34655,32,Male,Prime,2026-04-18,,289000,29.95
21069,51,Male,Prime,2024-01-02,,139000,34.75
63841,42,Male,Prime,2025-03-11,,228000,30.65
29080,30,Female,Non-Prime,2024-11-06,,263000,32.96
63955,23,Male,Prime,2024-01-03,,212000,32.19
12522,55,Male,Prime,2024-01-13,,151000,28.3
99967,50,Male,Prime,2025-03-03,,153000,30.69
75093,33,Male,Non-Prime,,,,
64196,41,Female,Prime,2024-11-06,,161000,34.93
48425,48,Female,Prime,2024-03-06,,249000,33.68
22791,25,Male,Prime,2025-05-03,,110000,34
98342,56,Male,Prime,2022-05-18,,144000,30.19
87810,40,Male,Prime,2023-08-10,,241000,30.3
23424,26,Female,Non-Prime,2025-06-30,,257000,31.61
82829,49,Female,Non-Prime,2024-02-11,2026-06-13,191000,32.42
27359,44,Male,Non-Prime,2024-06-19,2025-12-19,240000,33.1
55410,60,Male,Non-Prime,,,,
70691,31,Female,Prime,,,,
42342,59,Female,Prime,,,,
70362,50,Male,Non-Prime,2026-03-05,,216000,33.57
46197,22,Female,Prime,2022-08-11,,290000,32.28
23090,40,Male,Non-Prime,2024-01-27,2024-09-25,114000,31.72
70480,44,Male,Non-Prime,2026-07-28,,201000,32.4
41737,45,Male,Prime,2022-02-16,,166000,34.17
16762,18,Male,Non-Prime,,,,
81065,43,Male,Prime,2024-07-17,,105000,29.14
69988,27,Male,Prime,2023-09-26,,163000,31.06
14691,50,Male,Non-Prime,2022-09-05,,264000,34.47
50740,53,Female,Prime,,,,
47008,41,Female,Prime,2024-10-02,,190000,29.42
55083,48,Female,Prime,2023-06-25,,157000,33
43995,20,Male,Prime,2026-04-16,,160000,29.79
88215,44,Male,Prime,2024-08-04,,177000,30.44
12231,58,Male,Non-Prime,,,,
85779,31,Female,Non-Prime,2026-07-15,,293000,31.09
49418,27,Male,Non-Prime,,,,
21943,41,Female,Prime,2022-04-16,,179000,33.42
23361,31,Male,Prime,2022-01-15,,269000,33.92
48676,25,Female,Prime,,,,
50393,37,Male,Non-Prime,,,,
44628,38,Male,Prime,2021-09-01,,146000,29.74
72472,48,Female,Prime,2026-01-16,,249000,28.88
98418,60,Male,Prime,2024-12-26,,206000,29.19
92352,43,Male,Prime,2022-06-27,,262000,34.13
76887,48,Female,Non-Prime,2024-07-12,,256000,31.36
13278,22,Male,Prime,2024-12-02,,143000,28.78
85998,36,Male,Non-Prime,2023-02-12,,243000,29.78
76698,49,Female,Non-Prime,2022-12-30,,260000,34.65
81286,59,Male,Non-Prime,2025-11-28,2026-07-22,169000,31.56
43943,35,Female,Prime,2022-09-18,,135000,31.61
32708,25,Male,Prime,2025-04-20,,101000,31.68
43028,46,Male,Non-Prime,2024-06-25,2025-05-07,190000,28.78
14242,19,Male,Non-Prime,2022-09-22,,170000,34.79
94351,31,Male,Non-Prime,2023-08-04,,211000,28.59
85120,32,Male,Prime,2023-03-03,,138000,32.9
85307,47,Male,Prime,2021-11-24,2023-04-23,272000,28.4
63669,37,Male,Prime,2022-10-18,,152000,31.11
12474,30,Male,Prime,2023-12-08,,145000,34.3
75099,33,Male,Prime,2025-09-23,,196000,33.38
34186,44,Male,Non-Prime,2024-02-18,,200000,30.34
60156,30,Male,Prime,2023-11-25,2024-01-23,143000,31.86
60766,40,Male,Prime,,,,
41945,44,Male,Prime,2021-12-09,2022-01-01,134000,34.69
64277,20,Male,Prime,,,,
32215,39,Male,Prime,2022-01-15,,254000,30.62
79889,22,Female,Non-Prime,2021-12-05,,192000,30.23
24485,25,Male,Non-Prime,2025-01-23,,243000,29.67
60725,39,Male,Prime,2023-04-18,,247000,33.51
12110,36,Male,Non-Prime,2022-10-16,,128000,31.04
90806,31,Male,Prime,2025-09-10,,293000,30.31
52123,42,Male,Non-Prime,2022-09-10,,264000,34.34
77142,27,Female,Prime,2023-01-28,,141000,29.05
88500,44,Male,Prime,,,,
95117,35,Female,Prime,,,,
59528,58,Female,Prime,,,,
43308,48,Female,Prime,2026-05-09,,250000,32.1
29686,41,Female,Non-Prime,2025-06-25,2025-06-29,194000,32.21
28448,57,Female,Prime,2026-03-12,,257000,28.38
91774,48,Female,Prime,2026-06-24,,249000,29.01
18295,19,Male,Non-Prime,2026-03-15,,221000,29.39
45104,47,Male,Non-Prime,2024-01-15,,237000,28.49
19023,30,Male,Prime,2022-08-06,,104000,28.87
91665,22,Female,Prime,2026-07-14,,162000,29.68
48414,52,Male,Non-Prime,2026-02-24,,228000,30.42
59054,40,Male,Non-Prime,,,,
67437,58,Female,Non-Prime,2024-08-25,,107000,29.53
42127,23,Male,Prime,2023-04-10,,270000,32.69
99713,36,Male,Prime,2024-09-09,2025-07-26,237000,28.41
98840,39,Male,Prime,2025-06-07,,153000,32.61
91582,30,Male,Prime,2025-10-24,2025-12-23,238000,33.56
69106,57,Female,Non-Prime,2025-08-28,,258000,32.23
51480,20,Male,Non-Prime,2025-01-13,,161000,29.41
22547,33,Male,Non-Prime,2023-12-17,,107000,30.31
13493,26,Male,Prime,2021-11-20,,287000,33.64
46466,22,Female,Prime,2022-07-18,,169000,31.02
59679,44,Male,Non-Prime,2024-10-18,,121000,29.79
53979,33,Male,Non-Prime,2025-03-27,,198000,34.53
43955,34,Female,Prime,2025-01-24,,254000,32.46
12514,56,Male,Non-Prime,2024-06-24,,144000,33.64
55479,44,Male,Prime,2024-06-15,,154000,28.17
34462,45,Female,Prime,,,,
78488,31,Male,Prime,2025-12-15,,298000,31.21
98156,37,Male,Prime,2025-04-04,2026-01-26,139000,32.11
83190,29,Male,Prime,2022-08-22,,215000,29.33
48479,53,Female,Non-Prime,2026-02-23,,285000,31.49
60895,50,Male,Non-Prime,2025-05-10,,129000,32.8
83993,37,Male,Prime,2024-01-31,,294000,30.42
64920,18,Female,Non-Prime,2023-02-16,,289000,32.84
60036,44,Male,Prime,2025-10-10,2026-07-18,277000,30.73
65756,53,Male,Non-Prime,2022-11-06,,143000,31.29
37194,47,Male,Prime,2025-09-12,,227000,28.94
75657,45,Male,Prime,2023-02-15,,252000,32.56
61436,34,Female,Non-Prime,,,,
30915,41,Female,Non-Prime,2022-10-18,2023-02-17,136000,33.8
95089,24,Female,Prime,2026-02-27,2026-05-28,253000,31.87
13791,51,Male,Non-Prime,2024-01-06,,168000,31.92
79402,53,Male,Prime,2025-10-31,,135000,34.39
90933,50,Female,Non-Prime,2022-02-03,,184000,29.17
79765,28,Female,Non-Prime,,,,
93970,38,Male,Prime,2022-06-14,,193000,30.68
31332,38,Male,Non-Prime,2023-01-10,2024-04-25,208000,34.76
92201,30,Male,Prime,2025-10-24,,299000,33.55
80953,36,Male,Prime,2026-04-22,2026-04-30,180000,33.3
88221,42,Male,Prime,2021-09-14,,223000,29.43
38995,42,Male,Non-Prime,2025-09-24,,173000,29.66
10484,43,Female,Prime,2023-05-13,,179000,28.2
64655,54,Male,Prime,2023-09-18,,239000,32.47
96513,30,Male,Non-Prime,2024-12-23,,288000,30.6
59888,31,Male,Non-Prime,2023-08-05,2025-11-27,208000,30.18
91439,33,Male,Non-Prime,2024-02-10,,254000,32.46
46960,57,Male,Non-Prime,,,,
97902,39,Female,Prime,2023-11-28,,142000,28.93
84213,53,Female,Non-Prime,2024-08-16,2025-10-05,200000,34.43
78603,50,Male,Non-Prime,2026-02-02,,104000,28.24
34471,37,Male,Non-Prime,2021-09-13,,151000,28.67
38597,30,Male,Prime,2024-05-28,,203000,33.87
33973,34,Female,Prime,2025-04-06,2025-12-07,103000,31.45
59611,21,Male,Prime,,,,
34052,31,Female,Non-Prime,2024-10-03,,203000,31.23
99587,37,Male,Prime,2026-07-07,,215000,34.48
43833,33,Male,Prime,2025-06-23,,285000,29.68
90445,43,Male,Non-Prime,,,,
55554,59,Male,Non-Prime,2023-06-10,2023-07-12,183000,34.96
86905,36,Male,Prime,2025-10-30,,286000,30.63
27172,20,Male,Prime,2025-08-16,,257000,28.01
82607,33,Male,Non-Prime,2025-01-28,2025-08-15,140000,28.45
70232,32,Male,Prime,2022-08-26,,126000,34.01
30091,53,Male,Non-Prime,2024-01-16,,235000,31.44
18344,35,Male,Non-Prime,,,,
65085,38,Male,Non-Prime,2024-01-03,,258000,33.6
61503,36,Female,Prime,,,,
91937,42,Male,Prime,2022-11-02,,225000,31.34
19354,39,Male,Non-Prime,,,,
31351,32,Male,Prime,2023-08-22,,207000,31.28
27209,31,Female,Non-Prime,2022-05-08,,123000,32.73
63261,55,Male,Prime,2023-01-10,,266000,28.23
58823,30,Male,Non-Prime,2026-07-01,,150000,28.97
67742,57,Female,Prime,,,,
13211,53,Male,Prime,2024-04-06,,291000,30.19
28928,22,Female,Non-Prime,2025-09-17,,239000,30.34
22053,21,Female,Non-Prime,2024-10-24,,219000,32.64
87166,34,Female,Non-Prime,2024-04-14,,192000,32.15
20590,35,Female,Prime,2024-06-13,,173000,28.58
45734,37,Male,Prime,2023-08-24,,171000,33.36
20538,49,Female,Non-Prime,2023-11-10,2024-08-09,227000,32.32
28575,23,Male,Prime,2024-03-30,,250000,33.99
40529,34,Female,Non-Prime,2026-06-21,2026-07-06,236000,31.75
54604,30,Female,Non-Prime,2021-10-28,,140000,30.9
25528,34,Male,Non-Prime,2025-06-09,,199000,30.6
72998,32,Female,Prime,2024-12-26,,258000,28.03
65128,35,Female,Non-Prime,2026-03-11,,195000,28.28
21582,50,Male,Prime,2026-03-06,,207000,28.92
22009,54,Male,Prime,,,,
87857,45,Male,Prime,2026-04-18,,232000,34.16
10101,28,Female,Prime,2025-10-04,,182000,31.48
67815,34,Female,Non-Prime,2024-08-12,,279000,29.26
50087,23,Male,Prime,2022-05-27,2025-06-07,133000,29.02
24161,32,Male,Prime,2025-11-18,,299000,29.79
20351,20,Male,Prime,2022-03-26,,124000,34.36
80707,25,Female,Non-Prime,2026-02-28,2026-07-02,103000,31.65
58681,39,Male,Prime,2022-06-24,,278000,33.63
59524,31,Female,Prime,2025-05-11,,149000,31.55
37229,32,Male,Prime,2022-12-01,,246000,32.27
27579,56,Male,Prime,2022-07-07,2024-07-09,262000,32.27
23848,43,Female,Prime,2022-12-09,2026-02-20,272000,28.22
86008,48,Male,Non-Prime,,,,
32383,52,Male,Non-Prime,2021-11-06,,159000,34.05
86303,46,Male,Prime,2022-08-04,,242000,31.42
87942,30,Male,Non-Prime,2022-04-30,,123000,31.05
